msa_id	relative_path	num_sequences	alignment_length	seq_bin	len_bin	stratum	split
3437	data_pandit/aa/3437/data.3437	6	135	<=50	<=500	<=50|<=500	train
3438	data_pandit/aa/3438/data.3438	5	345	<=50	<=500	<=50|<=500	test
3439	data_pandit/aa/3439/data.3439	11	173	<=50	<=500	<=50|<=500	train
3440	data_pandit/aa/3440/data.3440	11	92	<=50	<=500	<=50|<=500	train
3441	data_pandit/aa/3441/data.3441	6	340	<=50	<=500	<=50|<=500	train
3443	data_pandit/aa/3443/data.3443	26	150	<=50	<=500	<=50|<=500	train
3444	data_pandit/aa/3444/data.3444	5	81	<=50	<=500	<=50|<=500	train
3445	data_pandit/aa/3445/data.3445	4	117	<=50	<=500	<=50|<=500	train
3446	data_pandit/aa/3446/data.3446	6	191	<=50	<=500	<=50|<=500	train
3448	data_pandit/aa/3448/data.3448	6	982	<=50	501-1000	<=50|501-1000	val
3450	data_pandit/aa/3450/data.3450	4	53	<=50	<=500	<=50|<=500	train
3451	data_pandit/aa/3451/data.3451	9	385	<=50	<=500	<=50|<=500	test
3452	data_pandit/aa/3452/data.3452	44	99	<=50	<=500	<=50|<=500	val
3453	data_pandit/aa/3453/data.3453	67	164	51-100	<=500	51-100|<=500	train
3455	data_pandit/aa/3455/data.3455	7	259	<=50	<=500	<=50|<=500	val
3456	data_pandit/aa/3456/data.3456	31	77	<=50	<=500	<=50|<=500	train
3457	data_pandit/aa/3457/data.3457	4	262	<=50	<=500	<=50|<=500	test
3458	data_pandit/aa/3458/data.3458	13	139	<=50	<=500	<=50|<=500	test
3459	data_pandit/aa/3459/data.3459	22	243	<=50	<=500	<=50|<=500	val
3460	data_pandit/aa/3460/data.3460	9	138	<=50	<=500	<=50|<=500	train
3461	data_pandit/aa/3461/data.3461	13	175	<=50	<=500	<=50|<=500	val
3462	data_pandit/aa/3462/data.3462	12	57	<=50	<=500	<=50|<=500	train
3463	data_pandit/aa/3463/data.3463	19	125	<=50	<=500	<=50|<=500	val
3464	data_pandit/aa/3464/data.3464	6	322	<=50	<=500	<=50|<=500	test
3466	data_pandit/aa/3466/data.3466	60	346	51-100	<=500	51-100|<=500	train
3467	data_pandit/aa/3467/data.3467	4	633	<=50	501-1000	<=50|501-1000	train
3468	data_pandit/aa/3468/data.3468	12	75	<=50	<=500	<=50|<=500	train
3469	data_pandit/aa/3469/data.3469	25	129	<=50	<=500	<=50|<=500	train
3470	data_pandit/aa/3470/data.3470	27	216	<=50	<=500	<=50|<=500	val
3471	data_pandit/aa/3471/data.3471	14	130	<=50	<=500	<=50|<=500	val
3472	data_pandit/aa/3472/data.3472	14	266	<=50	<=500	<=50|<=500	train
3473	data_pandit/aa/3473/data.3473	28	139	<=50	<=500	<=50|<=500	train
3474	data_pandit/aa/3474/data.3474	32	98	<=50	<=500	<=50|<=500	train
3475	data_pandit/aa/3475/data.3475	25	90	<=50	<=500	<=50|<=500	train
3476	data_pandit/aa/3476/data.3476	15	266	<=50	<=500	<=50|<=500	train
3477	data_pandit/aa/3477/data.3477	22	138	<=50	<=500	<=50|<=500	train
3479	data_pandit/aa/3479/data.3479	21	109	<=50	<=500	<=50|<=500	train
3480	data_pandit/aa/3480/data.3480	17	286	<=50	<=500	<=50|<=500	train
3481	data_pandit/aa/3481/data.3481	62	132	51-100	<=500	51-100|<=500	train
3482	data_pandit/aa/3482/data.3482	14	68	<=50	<=500	<=50|<=500	train
3483	data_pandit/aa/3483/data.3483	42	203	<=50	<=500	<=50|<=500	test
3484	data_pandit/aa/3484/data.3484	8	74	<=50	<=500	<=50|<=500	test
3485	data_pandit/aa/3485/data.3485	9	44	<=50	<=500	<=50|<=500	train
3486	data_pandit/aa/3486/data.3486	11	186	<=50	<=500	<=50|<=500	train
3487	data_pandit/aa/3487/data.3487	7	447	<=50	<=500	<=50|<=500	train
3488	data_pandit/aa/3488/data.3488	38	423	<=50	<=500	<=50|<=500	train
3489	data_pandit/aa/3489/data.3489	9	276	<=50	<=500	<=50|<=500	train
3490	data_pandit/aa/3490/data.3490	23	125	<=50	<=500	<=50|<=500	val
3492	data_pandit/aa/3492/data.3492	26	304	<=50	<=500	<=50|<=500	val
3494	data_pandit/aa/3494/data.3494	11	93	<=50	<=500	<=50|<=500	train
3495	data_pandit/aa/3495/data.3495	16	256	<=50	<=500	<=50|<=500	train
3496	data_pandit/aa/3496/data.3496	23	460	<=50	<=500	<=50|<=500	test
3497	data_pandit/aa/3497/data.3497	23	185	<=50	<=500	<=50|<=500	train
3498	data_pandit/aa/3498/data.3498	13	231	<=50	<=500	<=50|<=500	train
3499	data_pandit/aa/3499/data.3499	4	155	<=50	<=500	<=50|<=500	train
3500	data_pandit/aa/3500/data.3500	24	49	<=50	<=500	<=50|<=500	train
3502	data_pandit/aa/3502/data.3502	12	148	<=50	<=500	<=50|<=500	train
3503	data_pandit/aa/3503/data.3503	14	163	<=50	<=500	<=50|<=500	train
3504	data_pandit/aa/3504/data.3504	9	86	<=50	<=500	<=50|<=500	train
3505	data_pandit/aa/3505/data.3505	16	341	<=50	<=500	<=50|<=500	val
3506	data_pandit/aa/3506/data.3506	4	531	<=50	501-1000	<=50|501-1000	train
3507	data_pandit/aa/3507/data.3507	8	73	<=50	<=500	<=50|<=500	val
3508	data_pandit/aa/3508/data.3508	12	245	<=50	<=500	<=50|<=500	train
3509	data_pandit/aa/3509/data.3509	13	245	<=50	<=500	<=50|<=500	train
3510	data_pandit/aa/3510/data.3510	14	121	<=50	<=500	<=50|<=500	train
3511	data_pandit/aa/3511/data.3511	87	138	51-100	<=500	51-100|<=500	val
3512	data_pandit/aa/3512/data.3512	14	109	<=50	<=500	<=50|<=500	train
3513	data_pandit/aa/3513/data.3513	6	59	<=50	<=500	<=50|<=500	val
3514	data_pandit/aa/3514/data.3514	32	365	<=50	<=500	<=50|<=500	train
3515	data_pandit/aa/3515/data.3515	14	72	<=50	<=500	<=50|<=500	train
3516	data_pandit/aa/3516/data.3516	10	125	<=50	<=500	<=50|<=500	test
3517	data_pandit/aa/3517/data.3517	17	471	<=50	<=500	<=50|<=500	val
3518	data_pandit/aa/3518/data.3518	16	77	<=50	<=500	<=50|<=500	test
3519	data_pandit/aa/3519/data.3519	32	322	<=50	<=500	<=50|<=500	train
3520	data_pandit/aa/3520/data.3520	12	363	<=50	<=500	<=50|<=500	train
3521	data_pandit/aa/3521/data.3521	15	114	<=50	<=500	<=50|<=500	val
3522	data_pandit/aa/3522/data.3522	10	89	<=50	<=500	<=50|<=500	train
3525	data_pandit/aa/3525/data.3525	4	53	<=50	<=500	<=50|<=500	test
3526	data_pandit/aa/3526/data.3526	16	112	<=50	<=500	<=50|<=500	train
3527	data_pandit/aa/3527/data.3527	24	408	<=50	<=500	<=50|<=500	train
3528	data_pandit/aa/3528/data.3528	8	206	<=50	<=500	<=50|<=500	train
3529	data_pandit/aa/3529/data.3529	8	277	<=50	<=500	<=50|<=500	train
3531	data_pandit/aa/3531/data.3531	10	408	<=50	<=500	<=50|<=500	val
3532	data_pandit/aa/3532/data.3532	78	613	51-100	501-1000	51-100|501-1000	val
3533	data_pandit/aa/3533/data.3533	13	110	<=50	<=500	<=50|<=500	train
3536	data_pandit/aa/3536/data.3536	20	56	<=50	<=500	<=50|<=500	train
3537	data_pandit/aa/3537/data.3537	4	210	<=50	<=500	<=50|<=500	train
3539	data_pandit/aa/3539/data.3539	21	90	<=50	<=500	<=50|<=500	test
3540	data_pandit/aa/3540/data.3540	44	239	<=50	<=500	<=50|<=500	train
3542	data_pandit/aa/3542/data.3542	19	280	<=50	<=500	<=50|<=500	val
3543	data_pandit/aa/3543/data.3543	31	238	<=50	<=500	<=50|<=500	train
3544	data_pandit/aa/3544/data.3544	4	161	<=50	<=500	<=50|<=500	train
3545	data_pandit/aa/3545/data.3545	4	232	<=50	<=500	<=50|<=500	train
3546	data_pandit/aa/3546/data.3546	6	176	<=50	<=500	<=50|<=500	train
3547	data_pandit/aa/3547/data.3547	14	273	<=50	<=500	<=50|<=500	test
3549	data_pandit/aa/3549/data.3549	9	518	<=50	501-1000	<=50|501-1000	test
3550	data_pandit/aa/3550/data.3550	61	341	51-100	<=500	51-100|<=500	train
3551	data_pandit/aa/3551/data.3551	18	181	<=50	<=500	<=50|<=500	train
3552	data_pandit/aa/3552/data.3552	53	104	51-100	<=500	51-100|<=500	train
3553	data_pandit/aa/3553/data.3553	4	88	<=50	<=500	<=50|<=500	test
3555	data_pandit/aa/3555/data.3555	4	1098	<=50	1001-5000	<=50|1001-5000	train
3556	data_pandit/aa/3556/data.3556	15	587	<=50	501-1000	<=50|501-1000	train
3557	data_pandit/aa/3557/data.3557	26	120	<=50	<=500	<=50|<=500	test
3558	data_pandit/aa/3558/data.3558	39	248	<=50	<=500	<=50|<=500	val
3559	data_pandit/aa/3559/data.3559	4	127	<=50	<=500	<=50|<=500	test
3561	data_pandit/aa/3561/data.3561	55	98	51-100	<=500	51-100|<=500	train
3562	data_pandit/aa/3562/data.3562	12	340	<=50	<=500	<=50|<=500	train
3563	data_pandit/aa/3563/data.3563	4	236	<=50	<=500	<=50|<=500	train
3564	data_pandit/aa/3564/data.3564	24	64	<=50	<=500	<=50|<=500	train
3566	data_pandit/aa/3566/data.3566	22	348	<=50	<=500	<=50|<=500	train
3567	data_pandit/aa/3567/data.3567	4	421	<=50	<=500	<=50|<=500	train
3570	data_pandit/aa/3570/data.3570	34	80	<=50	<=500	<=50|<=500	val
3571	data_pandit/aa/3571/data.3571	7	127	<=50	<=500	<=50|<=500	val
3572	data_pandit/aa/3572/data.3572	17	159	<=50	<=500	<=50|<=500	train
3573	data_pandit/aa/3573/data.3573	14	59	<=50	<=500	<=50|<=500	train
3575	data_pandit/aa/3575/data.3575	6	967	<=50	501-1000	<=50|501-1000	train
3576	data_pandit/aa/3576/data.3576	7	76	<=50	<=500	<=50|<=500	train
3577	data_pandit/aa/3577/data.3577	6	421	<=50	<=500	<=50|<=500	test
3578	data_pandit/aa/3578/data.3578	9	150	<=50	<=500	<=50|<=500	train
3579	data_pandit/aa/3579/data.3579	20	294	<=50	<=500	<=50|<=500	train
3580	data_pandit/aa/3580/data.3580	12	169	<=50	<=500	<=50|<=500	val
3581	data_pandit/aa/3581/data.3581	6	235	<=50	<=500	<=50|<=500	train
3582	data_pandit/aa/3582/data.3582	31	79	<=50	<=500	<=50|<=500	train
3583	data_pandit/aa/3583/data.3583	13	384	<=50	<=500	<=50|<=500	train
3585	data_pandit/aa/3585/data.3585	6	165	<=50	<=500	<=50|<=500	train
3586	data_pandit/aa/3586/data.3586	17	337	<=50	<=500	<=50|<=500	val
3587	data_pandit/aa/3587/data.3587	4	119	<=50	<=500	<=50|<=500	val
3588	data_pandit/aa/3588/data.3588	8	73	<=50	<=500	<=50|<=500	train
3589	data_pandit/aa/3589/data.3589	7	193	<=50	<=500	<=50|<=500	train
3590	data_pandit/aa/3590/data.3590	5	412	<=50	<=500	<=50|<=500	train
3591	data_pandit/aa/3591/data.3591	6	293	<=50	<=500	<=50|<=500	test
3592	data_pandit/aa/3592/data.3592	6	313	<=50	<=500	<=50|<=500	test
3593	data_pandit/aa/3593/data.3593	7	84	<=50	<=500	<=50|<=500	test
3594	data_pandit/aa/3594/data.3594	33	199	<=50	<=500	<=50|<=500	train
3598	data_pandit/aa/3598/data.3598	5	140	<=50	<=500	<=50|<=500	train
3599	data_pandit/aa/3599/data.3599	6	123	<=50	<=500	<=50|<=500	test
3600	data_pandit/aa/3600/data.3600	23	27	<=50	<=500	<=50|<=500	train
3601	data_pandit/aa/3601/data.3601	18	56	<=50	<=500	<=50|<=500	train
3603	data_pandit/aa/3603/data.3603	6	522	<=50	501-1000	<=50|501-1000	train
3608	data_pandit/aa/3608/data.3608	6	64	<=50	<=500	<=50|<=500	train
3610	data_pandit/aa/3610/data.3610	7	152	<=50	<=500	<=50|<=500	train
3611	data_pandit/aa/3611/data.3611	11	122	<=50	<=500	<=50|<=500	train
3612	data_pandit/aa/3612/data.3612	7	115	<=50	<=500	<=50|<=500	train
3613	data_pandit/aa/3613/data.3613	8	67	<=50	<=500	<=50|<=500	test
3614	data_pandit/aa/3614/data.3614	15	180	<=50	<=500	<=50|<=500	train
3615	data_pandit/aa/3615/data.3615	23	94	<=50	<=500	<=50|<=500	train
3616	data_pandit/aa/3616/data.3616	7	279	<=50	<=500	<=50|<=500	train
3617	data_pandit/aa/3617/data.3617	4	112	<=50	<=500	<=50|<=500	test
3618	data_pandit/aa/3618/data.3618	19	89	<=50	<=500	<=50|<=500	train
3619	data_pandit/aa/3619/data.3619	4	291	<=50	<=500	<=50|<=500	train
3621	data_pandit/aa/3621/data.3621	8	261	<=50	<=500	<=50|<=500	train
3622	data_pandit/aa/3622/data.3622	8	65	<=50	<=500	<=50|<=500	train
3623	data_pandit/aa/3623/data.3623	5	171	<=50	<=500	<=50|<=500	test
3624	data_pandit/aa/3624/data.3624	4	182	<=50	<=500	<=50|<=500	train
3625	data_pandit/aa/3625/data.3625	5	192	<=50	<=500	<=50|<=500	train
3626	data_pandit/aa/3626/data.3626	8	331	<=50	<=500	<=50|<=500	train
3627	data_pandit/aa/3627/data.3627	5	50	<=50	<=500	<=50|<=500	train
3628	data_pandit/aa/3628/data.3628	6	79	<=50	<=500	<=50|<=500	train
3629	data_pandit/aa/3629/data.3629	5	153	<=50	<=500	<=50|<=500	train
3630	data_pandit/aa/3630/data.3630	11	92	<=50	<=500	<=50|<=500	train
3631	data_pandit/aa/3631/data.3631	6	825	<=50	501-1000	<=50|501-1000	val
3632	data_pandit/aa/3632/data.3632	12	83	<=50	<=500	<=50|<=500	train
3634	data_pandit/aa/3634/data.3634	8	178	<=50	<=500	<=50|<=500	train
3636	data_pandit/aa/3636/data.3636	5	125	<=50	<=500	<=50|<=500	train
3637	data_pandit/aa/3637/data.3637	21	106	<=50	<=500	<=50|<=500	test
3638	data_pandit/aa/3638/data.3638	18	649	<=50	501-1000	<=50|501-1000	train
3644	data_pandit/aa/3644/data.3644	55	76	51-100	<=500	51-100|<=500	train
3645	data_pandit/aa/3645/data.3645	8	596	<=50	501-1000	<=50|501-1000	train
3646	data_pandit/aa/3646/data.3646	13	46	<=50	<=500	<=50|<=500	train
3648	data_pandit/aa/3648/data.3648	19	283	<=50	<=500	<=50|<=500	val
3650	data_pandit/aa/3650/data.3650	13	458	<=50	<=500	<=50|<=500	test
3651	data_pandit/aa/3651/data.3651	11	630	<=50	501-1000	<=50|501-1000	train
3652	data_pandit/aa/3652/data.3652	7	158	<=50	<=500	<=50|<=500	train
3653	data_pandit/aa/3653/data.3653	11	139	<=50	<=500	<=50|<=500	val
3654	data_pandit/aa/3654/data.3654	6	180	<=50	<=500	<=50|<=500	test
3655	data_pandit/aa/3655/data.3655	5	113	<=50	<=500	<=50|<=500	test
3656	data_pandit/aa/3656/data.3656	9	215	<=50	<=500	<=50|<=500	test
3658	data_pandit/aa/3658/data.3658	13	265	<=50	<=500	<=50|<=500	train
3659	data_pandit/aa/3659/data.3659	4	204	<=50	<=500	<=50|<=500	test
3660	data_pandit/aa/3660/data.3660	9	155	<=50	<=500	<=50|<=500	train
3661	data_pandit/aa/3661/data.3661	11	80	<=50	<=500	<=50|<=500	train
3662	data_pandit/aa/3662/data.3662	37	154	<=50	<=500	<=50|<=500	train
3664	data_pandit/aa/3664/data.3664	5	90	<=50	<=500	<=50|<=500	test
3665	data_pandit/aa/3665/data.3665	24	74	<=50	<=500	<=50|<=500	train
3666	data_pandit/aa/3666/data.3666	8	211	<=50	<=500	<=50|<=500	train
3667	data_pandit/aa/3667/data.3667	12	84	<=50	<=500	<=50|<=500	train
3668	data_pandit/aa/3668/data.3668	6	336	<=50	<=500	<=50|<=500	train
3669	data_pandit/aa/3669/data.3669	4	792	<=50	501-1000	<=50|501-1000	train
3670	data_pandit/aa/3670/data.3670	87	355	51-100	<=500	51-100|<=500	train
3671	data_pandit/aa/3671/data.3671	14	90	<=50	<=500	<=50|<=500	train
3672	data_pandit/aa/3672/data.3672	13	198	<=50	<=500	<=50|<=500	test
3675	data_pandit/aa/3675/data.3675	8	68	<=50	<=500	<=50|<=500	train
3676	data_pandit/aa/3676/data.3676	14	315	<=50	<=500	<=50|<=500	train
3677	data_pandit/aa/3677/data.3677	8	66	<=50	<=500	<=50|<=500	train
3678	data_pandit/aa/3678/data.3678	38	177	<=50	<=500	<=50|<=500	train
3679	data_pandit/aa/3679/data.3679	38	270	<=50	<=500	<=50|<=500	test
3680	data_pandit/aa/3680/data.3680	13	61	<=50	<=500	<=50|<=500	train
3681	data_pandit/aa/3681/data.3681	62	144	51-100	<=500	51-100|<=500	train
3682	data_pandit/aa/3682/data.3682	13	91	<=50	<=500	<=50|<=500	train
3683	data_pandit/aa/3683/data.3683	69	324	51-100	<=500	51-100|<=500	val
3684	data_pandit/aa/3684/data.3684	32	250	<=50	<=500	<=50|<=500	train
3685	data_pandit/aa/3685/data.3685	77	96	51-100	<=500	51-100|<=500	val
3686	data_pandit/aa/3686/data.3686	12	140	<=50	<=500	<=50|<=500	train
3687	data_pandit/aa/3687/data.3687	110	177	101-200	<=500	101-200|<=500	train
3688	data_pandit/aa/3688/data.3688	5	168	<=50	<=500	<=50|<=500	train
3689	data_pandit/aa/3689/data.3689	11	114	<=50	<=500	<=50|<=500	val
3690	data_pandit/aa/3690/data.3690	7	195	<=50	<=500	<=50|<=500	test
3691	data_pandit/aa/3691/data.3691	8	314	<=50	<=500	<=50|<=500	train
3694	data_pandit/aa/3694/data.3694	40	124	<=50	<=500	<=50|<=500	train
3695	data_pandit/aa/3695/data.3695	5	477	<=50	<=500	<=50|<=500	train
3697	data_pandit/aa/3697/data.3697	14	195	<=50	<=500	<=50|<=500	train
3698	data_pandit/aa/3698/data.3698	8	186	<=50	<=500	<=50|<=500	train
3699	data_pandit/aa/3699/data.3699	50	127	<=50	<=500	<=50|<=500	train
3700	data_pandit/aa/3700/data.3700	18	129	<=50	<=500	<=50|<=500	train
3702	data_pandit/aa/3702/data.3702	13	176	<=50	<=500	<=50|<=500	train
3703	data_pandit/aa/3703/data.3703	9	397	<=50	<=500	<=50|<=500	train
3705	data_pandit/aa/3705/data.3705	6	736	<=50	501-1000	<=50|501-1000	train
3706	data_pandit/aa/3706/data.3706	16	498	<=50	<=500	<=50|<=500	train
3707	data_pandit/aa/3707/data.3707	4	163	<=50	<=500	<=50|<=500	train
3709	data_pandit/aa/3709/data.3709	10	130	<=50	<=500	<=50|<=500	train
3710	data_pandit/aa/3710/data.3710	11	230	<=50	<=500	<=50|<=500	train
3711	data_pandit/aa/3711/data.3711	9	437	<=50	<=500	<=50|<=500	test
3712	data_pandit/aa/3712/data.3712	4	177	<=50	<=500	<=50|<=500	train
3713	data_pandit/aa/3713/data.3713	33	105	<=50	<=500	<=50|<=500	train
3715	data_pandit/aa/3715/data.3715	6	163	<=50	<=500	<=50|<=500	test
3716	data_pandit/aa/3716/data.3716	10	316	<=50	<=500	<=50|<=500	train
3718	data_pandit/aa/3718/data.3718	7	43	<=50	<=500	<=50|<=500	train
3719	data_pandit/aa/3719/data.3719	5	457	<=50	<=500	<=50|<=500	val
3720	data_pandit/aa/3720/data.3720	6	167	<=50	<=500	<=50|<=500	test
3721	data_pandit/aa/3721/data.3721	7	155	<=50	<=500	<=50|<=500	train
3722	data_pandit/aa/3722/data.3722	8	60	<=50	<=500	<=50|<=500	train
3724	data_pandit/aa/3724/data.3724	46	65	<=50	<=500	<=50|<=500	test
3727	data_pandit/aa/3727/data.3727	4	82	<=50	<=500	<=50|<=500	train
3728	data_pandit/aa/3728/data.3728	20	83	<=50	<=500	<=50|<=500	val
3729	data_pandit/aa/3729/data.3729	7	105	<=50	<=500	<=50|<=500	train
3730	data_pandit/aa/3730/data.3730	6	415	<=50	<=500	<=50|<=500	train
3731	data_pandit/aa/3731/data.3731	6	222	<=50	<=500	<=50|<=500	val
3732	data_pandit/aa/3732/data.3732	7	286	<=50	<=500	<=50|<=500	test
3733	data_pandit/aa/3733/data.3733	6	726	<=50	501-1000	<=50|501-1000	train
3734	data_pandit/aa/3734/data.3734	4	391	<=50	<=500	<=50|<=500	train
3735	data_pandit/aa/3735/data.3735	6	97	<=50	<=500	<=50|<=500	test
3736	data_pandit/aa/3736/data.3736	21	125	<=50	<=500	<=50|<=500	train
3737	data_pandit/aa/3737/data.3737	8	269	<=50	<=500	<=50|<=500	train
3738	data_pandit/aa/3738/data.3738	6	377	<=50	<=500	<=50|<=500	train
3739	data_pandit/aa/3739/data.3739	5	328	<=50	<=500	<=50|<=500	train
3740	data_pandit/aa/3740/data.3740	6	719	<=50	501-1000	<=50|501-1000	test
3741	data_pandit/aa/3741/data.3741	4	363	<=50	<=500	<=50|<=500	train
3742	data_pandit/aa/3742/data.3742	7	158	<=50	<=500	<=50|<=500	train
3744	data_pandit/aa/3744/data.3744	10	85	<=50	<=500	<=50|<=500	test
3745	data_pandit/aa/3745/data.3745	10	198	<=50	<=500	<=50|<=500	test
3746	data_pandit/aa/3746/data.3746	11	257	<=50	<=500	<=50|<=500	test
3747	data_pandit/aa/3747/data.3747	7	210	<=50	<=500	<=50|<=500	train
3748	data_pandit/aa/3748/data.3748	50	60	<=50	<=500	<=50|<=500	train
3749	data_pandit/aa/3749/data.3749	4	315	<=50	<=500	<=50|<=500	train
3750	data_pandit/aa/3750/data.3750	4	259	<=50	<=500	<=50|<=500	train
3751	data_pandit/aa/3751/data.3751	4	200	<=50	<=500	<=50|<=500	train
3752	data_pandit/aa/3752/data.3752	17	359	<=50	<=500	<=50|<=500	train
3753	data_pandit/aa/3753/data.3753	6	176	<=50	<=500	<=50|<=500	val
3754	data_pandit/aa/3754/data.3754	5	128	<=50	<=500	<=50|<=500	train
3755	data_pandit/aa/3755/data.3755	8	136	<=50	<=500	<=50|<=500	val
3757	data_pandit/aa/3757/data.3757	85	98	51-100	<=500	51-100|<=500	train
3758	data_pandit/aa/3758/data.3758	17	65	<=50	<=500	<=50|<=500	val
3760	data_pandit/aa/3760/data.3760	5	90	<=50	<=500	<=50|<=500	train
3761	data_pandit/aa/3761/data.3761	8	140	<=50	<=500	<=50|<=500	val
3762	data_pandit/aa/3762/data.3762	7	87	<=50	<=500	<=50|<=500	train
3763	data_pandit/aa/3763/data.3763	10	250	<=50	<=500	<=50|<=500	train
3765	data_pandit/aa/3765/data.3765	5	166	<=50	<=500	<=50|<=500	train
3766	data_pandit/aa/3766/data.3766	13	118	<=50	<=500	<=50|<=500	test
3767	data_pandit/aa/3767/data.3767	4	100	<=50	<=500	<=50|<=500	train
3768	data_pandit/aa/3768/data.3768	10	131	<=50	<=500	<=50|<=500	val
3769	data_pandit/aa/3769/data.3769	11	61	<=50	<=500	<=50|<=500	train
3770	data_pandit/aa/3770/data.3770	4	51	<=50	<=500	<=50|<=500	val
3771	data_pandit/aa/3771/data.3771	7	222	<=50	<=500	<=50|<=500	test
3772	data_pandit/aa/3772/data.3772	6	65	<=50	<=500	<=50|<=500	train
3773	data_pandit/aa/3773/data.3773	25	147	<=50	<=500	<=50|<=500	val
3774	data_pandit/aa/3774/data.3774	5	251	<=50	<=500	<=50|<=500	train
3775	data_pandit/aa/3775/data.3775	8	370	<=50	<=500	<=50|<=500	train
3776	data_pandit/aa/3776/data.3776	9	435	<=50	<=500	<=50|<=500	train
3777	data_pandit/aa/3777/data.3777	127	364	101-200	<=500	101-200|<=500	val
3778	data_pandit/aa/3778/data.3778	5	549	<=50	501-1000	<=50|501-1000	train
3779	data_pandit/aa/3779/data.3779	5	270	<=50	<=500	<=50|<=500	train
3780	data_pandit/aa/3780/data.3780	12	58	<=50	<=500	<=50|<=500	train
3781	data_pandit/aa/3781/data.3781	6	118	<=50	<=500	<=50|<=500	test
3782	data_pandit/aa/3782/data.3782	6	170	<=50	<=500	<=50|<=500	train
3783	data_pandit/aa/3783/data.3783	4	179	<=50	<=500	<=50|<=500	train
3785	data_pandit/aa/3785/data.3785	22	314	<=50	<=500	<=50|<=500	val
3786	data_pandit/aa/3786/data.3786	12	193	<=50	<=500	<=50|<=500	train
3787	data_pandit/aa/3787/data.3787	14	480	<=50	<=500	<=50|<=500	train
3788	data_pandit/aa/3788/data.3788	6	415	<=50	<=500	<=50|<=500	val
3790	data_pandit/aa/3790/data.3790	6	264	<=50	<=500	<=50|<=500	train
3791	data_pandit/aa/3791/data.3791	11	117	<=50	<=500	<=50|<=500	train
3792	data_pandit/aa/3792/data.3792	25	468	<=50	<=500	<=50|<=500	train
3793	data_pandit/aa/3793/data.3793	4	97	<=50	<=500	<=50|<=500	train
3794	data_pandit/aa/3794/data.3794	20	35	<=50	<=500	<=50|<=500	val
3795	data_pandit/aa/3795/data.3795	6	145	<=50	<=500	<=50|<=500	train
3796	data_pandit/aa/3796/data.3796	7	196	<=50	<=500	<=50|<=500	train
3797	data_pandit/aa/3797/data.3797	6	219	<=50	<=500	<=50|<=500	val
3798	data_pandit/aa/3798/data.3798	6	65	<=50	<=500	<=50|<=500	train
3799	data_pandit/aa/3799/data.3799	7	272	<=50	<=500	<=50|<=500	train
3800	data_pandit/aa/3800/data.3800	16	55	<=50	<=500	<=50|<=500	train
3801	data_pandit/aa/3801/data.3801	22	35	<=50	<=500	<=50|<=500	train
3802	data_pandit/aa/3802/data.3802	39	471	<=50	<=500	<=50|<=500	train
3803	data_pandit/aa/3803/data.3803	6	79	<=50	<=500	<=50|<=500	train
3804	data_pandit/aa/3804/data.3804	4	93	<=50	<=500	<=50|<=500	train
3805	data_pandit/aa/3805/data.3805	8	330	<=50	<=500	<=50|<=500	test
3806	data_pandit/aa/3806/data.3806	26	167	<=50	<=500	<=50|<=500	train
3807	data_pandit/aa/3807/data.3807	14	163	<=50	<=500	<=50|<=500	train
